TransactionID,AccountID,TransactionDate,TransactionAmount,TransactionType,TransactionChannel,ProductID,Status
8971,54,2023-08-05,-4589.39,Credit,ATM,1016,Success
8972,172,2021-04-16,457.86,Debit,Mobile,1015,Success
8973,172,2021-10-02,4479.45,Debit,ATM,1012,Success
8974,67,2024-11-26,-3327.5,Credit,Web,1012,Success
8975,63,2024-09-26,-1007.79,Credit,Mobile,1004,Success
8976,66,2023-03-06,-3186.91,Credit,Mobile,1002,Success
8977,25,2021-12-14,-4758.84,Credit,Mobile,1003,Success
8978,76,2022-10-26,4023.5,Debit,Mobile,1018,Success
8979,8,2025-07-25,4838.27,Debit,Mobile,1022,Success
8980,180,2020-03-09,4211.64,Debit,Mobile,1019,Success
8981,48,2022-06-05,4458.2,Debit,Web,1022,Success
8982,171,2025-01-07,4124.71,Debit,Mobile,1004,Success
8983,22,2024-01-07,1160.44,Debit,Mobile,1007,Success
8984,11,2021-12-26,2260.03,Debit,Mobile,1005,Success
8985,75,2023-11-22,1127.11,Debit,Mobile,1003,Success
8986,121,2024-03-31,2586.28,Debit,Mobile,1010,Success
8987,113,2021-08-20,713.28,Debit,Mobile,1018,Success
8988,129,2022-11-04,1091.78,Debit,ATM,1005,Success
8989,188,2025-02-06,-4621.14,Credit,Web,1023,Success
8990,89,2024-07-14,-717.28,Credit,Mobile,1006,Success
8991,35,2022-09-10,4454.53,Debit,Web,1007,Success
8992,39,2024-09-29,-1105.75,Credit,Mobile,1025,Success
8993,187,2024-05-15,1532.02,Debit,Mobile,1008,Success
8994,90,2024-04-22,313.83,Debit,Mobile,1009,Success
8995,13,2021-12-09,-2295.16,Credit,Web,1000,Success
8996,14,2020-01-25,-3387.38,Credit,ATM,1014,Success
8997,103,2025-08-09,1986.91,Debit,Mobile,1024,Success
8998,167,2022-05-06,4874.24,Debit,Mobile,1017,Success
8999,139,2024-01-12,2210.84,Debit,Web,1013,Success
9000,43,2021-08-03,-4301.13,Credit,Web,1012,Success
9001,193,2023-01-23,1979.55,Debit,Mobile,1010,Success
9002,155,2024-05-11,453.72,Debit,ATM,1025,Success
9003,3,2020-10-17,2404.62,Debit,Mobile,1018,Success
9004,10,2023-02-16,273.44,Debit,Mobile,1020,Success
9005,117,2024-10-03,-359.62,Credit,ATM,1026,Success
9006,30,2025-02-11,-2358.03,Credit,Web,1011,Success
9007,61,2023-12-07,4056.66,Debit,Mobile,1015,Success
9008,143,2023-12-09,-2750.12,Credit,Mobile,1013,Success
9009,131,2021-12-26,2452.69,Debit,Mobile,1019,Success
9010,84,2021-02-15,2669.9,Debit,ATM,1022,Success
9011,133,2021-04-11,3779.42,Debit,Web,1001,Success
9012,1,2022-06-17,4134.32,Debit,Mobile,1008,Success
9013,41,2023-02-21,761.66,Debit,Web,1012,Success
9014,160,2021-01-27,2455.72,Debit,Web,1015,Success
9015,162,2022-04-03,-799.73,Credit,Web,1025,Success
9016,183,2024-12-11,-2681.44,Credit,Web,1017,Success
9017,34,2021-10-24,1648.36,Debit,Mobile,1015,Success
9018,38,2024-12-14,4860.06,Debit,Web,1018,Success
9019,101,2022-08-05,4862.28,Debit,Mobile,1024,Success
9020,33,2020-08-04,1304.34,Debit,Web,1018,Success
9021,179,2023-10-16,4951.4,Debit,ATM,1016,Success
9022,3,2025-02-19,864.29,Debit,Mobile,1009,Success
9023,40,2023-03-05,3163.52,Debit,Mobile,1006,Success
9024,23,2023-11-29,1800.01,Debit,Web,1003,Success
9025,145,2025-06-06,-658.54,Credit,Mobile,1000,Success
9026,120,2023-12-24,-3279.69,Credit,Web,1016,Success
9027,186,2025-12-21,4988.81,Debit,Mobile,1025,Success
9028,82,2023-02-19,4241.93,Debit,Mobile,1023,Success
9029,47,2023-08-09,-4106.49,Credit,ATM,1013,Success
9030,2,2023-08-08,-2947.06,Credit,Web,1017,Success
9031,124,2020-08-16,1223.73,Debit,ATM,1017,Success
9032,16,2021-10-31,-4363.8,Credit,ATM,1001,Success
9033,85,2024-10-09,-798.4,Credit,Mobile,1014,Success
9034,43,2025-10-24,4243.49,Debit,Mobile,1003,Success
9035,81,2025-01-30,219.79,Debit,Web,1003,Success
9036,90,2025-06-23,589.02,Debit,Web,1005,Success
9037,34,2020-04-15,-1422.48,Credit,Mobile,1018,Success
9038,49,2024-01-10,3578.46,Debit,Web,1005,Success
9039,146,2025-09-15,1593.55,Debit,Mobile,1016,Success
9040,160,2022-03-24,-4030.7,Credit,Mobile,1015,Success
9041,163,2023-08-08,-3751.46,Credit,Mobile,1005,Success
9042,120,2020-07-21,1538.45,Debit,Mobile,1010,Success
9043,51,2024-12-22,-1379.5,Credit,ATM,1005,Success
9044,59,2020-03-21,2761.19,Debit,Web,1001,Success
9045,114,2022-07-11,3041.2,Debit,ATM,1026,Success
9046,41,2024-09-07,2702.76,Debit,Mobile,1018,Success
9047,98,2025-04-20,-984.31,Credit,Mobile,1000,Success
9048,42,2025-10-15,-1320.29,Credit,Mobile,1020,Success
9049,193,2022-06-19,3186.24,Debit,ATM,1016,Success
9050,123,2020-09-07,-2527.16,Credit,Mobile,1001,Success
9051,1,2025-01-19,3519.7,Debit,ATM,1014,Success
9052,191,2025-03-21,-3537.11,Credit,Mobile,1002,Success
9053,7,2025-03-03,1121.71,Debit,Web,1018,Success
9054,180,2024-06-13,-4756.32,Credit,Web,1015,Success
9055,9,2022-12-01,2487.64,Debit,ATM,1004,Success
9056,64,2021-10-24,1943.73,Debit,ATM,1012,Success
9057,133,2024-12-07,-281.23,Credit,Mobile,1018,Success
9058,109,2024-07-19,499.65,Debit,Mobile,1013,Success
9059,16,2025-01-26,-499.56,Credit,Mobile,1012,Success
9060,143,2024-05-05,1319.89,Debit,Mobile,1015,Success
9061,22,2025-02-01,-864.07,Credit,Web,1017,Success
9062,113,2021-12-12,1456.92,Debit,Web,1009,Success
9063,166,2023-01-19,3945.74,Debit,Web,1013,Success
9064,108,2022-08-13,1034.44,Debit,Mobile,1010,Success
9065,39,2023-06-05,-3088.87,Credit,Web,1010,Success
9066,94,2025-12-23,2102.62,Debit,Mobile,1006,Success
9067,114,2023-12-18,-4470.63,Credit,Mobile,1019,Success
9068,34,2024-01-25,-211.4,Credit,ATM,1014,Success
9069,163,2024-08-20,1276.22,Debit,ATM,1016,Success
9070,180,2022-09-20,-4860.22,Credit,ATM,1001,Success
9071,143,2025-06-03,-2369.0,Credit,ATM,1019,Success
9072,15,2023-08-17,489.19,Debit,Mobile,1023,Success
9073,85,2025-03-17,-1013.32,Credit,ATM,1017,Success
9074,110,2020-11-27,-349.26,Credit,Mobile,1004,Success
9075,122,2022-08-11,1601.61,Debit,Mobile,1000,Success
9076,145,2020-10-10,-1197.55,Credit,ATM,1007,Success
9077,167,2025-12-18,2282.88,Debit,Mobile,1022,Success
9078,22,2023-11-01,865.72,Debit,Mobile,1019,Success
9079,10,2023-03-07,3061.48,Debit,Mobile,1003,Success
9080,1,2023-04-23,-1997.32,Credit,Mobile,1013,Success
9081,58,2024-07-27,-626.58,Credit,Web,1000,Success
9082,26,2025-09-18,-427.34,Credit,Mobile,1014,Success
9083,80,2021-07-28,1165.72,Debit,Mobile,1014,Failed
9084,122,2024-03-10,-1290.14,Credit,Mobile,1017,Success
9085,107,2023-08-22,1012.51,Debit,Mobile,1012,Success
9086,119,2020-02-18,-1978.38,Credit,ATM,1007,Success
9087,193,2020-12-07,-4233.07,Credit,Web,1022,Success
9088,134,2024-07-21,1242.03,Debit,Web,1020,Success
9089,115,2021-06-26,687.47,Debit,Mobile,1008,Success
9090,68,2023-10-27,4190.07,Debit,Mobile,1000,Success
9091,82,2021-04-09,-2012.28,Credit,Mobile,1019,Success
9092,104,2022-02-11,501.16,Debit,ATM,1017,Success
9093,103,2022-10-11,1873.43,Debit,Mobile,1022,Success
9094,87,2024-10-23,1036.81,Debit,ATM,1006,Success
9095,162,2021-09-28,1501.22,Debit,ATM,1022,Success
9096,50,2022-07-11,2622.17,Debit,Web,1007,Success
9097,56,2023-08-01,3629.89,Debit,Web,1020,Success
9098,45,2021-05-19,2422.06,Debit,Web,1026,Success
9099,35,2023-06-06,4423.57,Debit,ATM,1011,Success
9100,4,2021-01-15,-2682.48,Credit,Mobile,1015,Success
9101,142,2024-04-29,876.94,Debit,ATM,1007,Success
9102,14,2022-05-17,3063.82,Debit,Web,1021,Success
9103,22,2022-09-26,4651.48,Debit,Mobile,1023,Success
9104,116,2020-12-14,3826.13,Debit,Mobile,1009,Success
9105,126,2021-03-07,-3581.29,Credit,Mobile,1021,Success
9106,126,2024-09-12,3542.8,Debit,Web,1013,Success
9107,187,2023-12-26,4455.13,Debit,Mobile,1021,Success
9108,177,2021-04-13,1298.69,Debit,Web,1026,Success
9109,168,2021-01-16,1755.86,Debit,Mobile,1009,Success
9110,149,2024-10-30,16.72,Debit,Mobile,1022,Success
9111,34,2025-06-29,2740.2,Debit,Web,1026,Success
9112,47,2023-08-26,-702.54,Credit,Mobile,1020,Success
9113,2,2020-05-07,1161.55,Debit,Mobile,1004,Failed
9114,110,2023-01-23,-1940.78,Credit,Web,1025,Failed
9115,19,2021-01-05,216.37,Debit,Mobile,1012,Failed
9116,45,2023-01-26,2916.84,Debit,Web,1008,Success
9117,67,2025-08-14,191.66,Debit,Web,1019,Success
9118,154,2023-04-07,-4139.78,Credit,Mobile,1012,Success
9119,170,2023-10-18,664.59,Debit,Mobile,1025,Success
9120,127,2022-07-22,3859.12,Debit,Web,1009,Success
9121,97,2024-08-09,-198.06,Credit,Web,1009,Success
9122,189,2022-10-28,4542.32,Debit,Web,1024,Success
9123,138,2023-07-22,1053.88,Debit,Mobile,1021,Success
9124,31,2020-12-12,3891.73,Debit,Mobile,1001,Success
9125,141,2024-01-12,242.13,Debit,ATM,1003,Success
9126,120,2022-08-21,-839.26,Credit,Mobile,1007,Success
9127,67,2023-05-27,-4439.5,Credit,Mobile,1002,Success
9128,176,2021-05-21,1931.39,Debit,Mobile,1015,Success
9129,18,2025-05-13,576.64,Debit,ATM,1011,Success
9130,16,2023-12-31,1640.25,Debit,Mobile,1020,Success
9131,166,2020-11-04,2968.11,Debit,Web,1010,Success
9132,91,2023-03-18,-4849.86,Credit,Mobile,1014,Success
9133,83,2023-03-11,-882.75,Credit,Web,1002,Success
9134,94,2021-01-11,1560.52,Debit,ATM,1019,Success
9135,146,2022-06-24,3476.06,Debit,ATM,1001,Success
9136,121,2024-02-12,-3179.63,Credit,Mobile,1019,Success
9137,90,2023-03-23,-2622.45,Credit,Mobile,1009,Success
9138,5,2021-11-28,3025.87,Debit,Mobile,1024,Success
9139,174,2020-03-06,-4890.67,Credit,Mobile,1015,Success
9140,60,2021-01-17,-4639.99,Credit,Mobile,1018,Success
9141,121,2025-02-19,-906.02,Credit,Web,1014,Success
9142,28,2024-07-22,3503.74,Debit,Web,1011,Success
9143,106,2021-01-22,4277.42,Debit,Web,1001,Success
9144,94,2020-05-15,3322.15,Debit,Web,1003,Success
9145,21,2025-07-06,4529.66,Debit,ATM,1018,Success
9146,52,2020-03-06,2484.73,Debit,Web,1002,Success
9147,87,2024-11-04,1478.39,Debit,ATM,1023,Success
9148,58,2020-09-03,-2947.01,Credit,Web,1026,Success
9149,114,2023-02-06,2418.75,Debit,Web,1025,Success
9150,183,2024-02-01,685.48,Debit,Mobile,1017,Success
9151,130,2025-10-28,-1413.63,Credit,Mobile,1025,Success
9152,119,2023-05-11,83.51,Debit,Mobile,1007,Success
9153,157,2023-09-23,-4937.6,Credit,ATM,1014,Success
9154,13,2022-08-14,4180.75,Debit,ATM,1016,Success
9155,31,2025-06-17,-2102.21,Credit,Web,1015,Success
9156,116,2025-03-29,3350.83,Debit,Web,1019,Success
9157,6,2024-09-08,-2304.92,Credit,Web,1014,Success
9158,177,2023-02-16,2088.29,Debit,Mobile,1006,Success
9159,103,2021-04-15,-3029.03,Credit,Mobile,1010,Success
9160,165,2021-04-04,-4117.08,Credit,Web,1002,Success
9161,8,2022-12-08,4287.17,Debit,Mobile,1014,Success
9162,7,2020-12-30,-2949.81,Credit,Mobile,1014,Success
9163,34,2021-06-05,-3920.8,Credit,Mobile,1026,Success
9164,55,2021-11-24,1480.44,Debit,ATM,1018,Success
9165,114,2025-12-14,2404.82,Debit,ATM,1003,Success
9166,75,2025-12-19,-2280.88,Credit,Web,1024,Success
9167,65,2021-02-22,2011.49,Debit,Mobile,1010,Success
9168,186,2024-07-22,-4211.76,Credit,Web,1024,Success
9169,118,2025-07-10,-1017.82,Credit,Mobile,1007,Success
9170,39,2025-05-05,3448.88,Debit,Mobile,1019,Success
9171,31,2021-06-19,2822.98,Debit,Mobile,1017,Success
9172,66,2024-09-14,-517.57,Credit,Mobile,1023,Success
9173,61,2022-11-02,-4193.18,Credit,Web,1008,Success
9174,49,2021-10-21,-3062.16,Credit,Mobile,1025,Success
9175,76,2025-05-28,3174.89,Debit,Mobile,1018,Success
9176,27,2024-01-26,3936.21,Debit,Web,1016,Success
9177,149,2024-09-27,2264.02,Debit,ATM,1015,Success
9178,162,2020-08-28,2985.14,Debit,Mobile,1022,Success
9179,96,2023-12-13,2725.3,Debit,Mobile,1008,Success
9180,192,2024-04-22,3186.4,Debit,Mobile,1025,Success
9181,134,2024-03-10,-1677.72,Credit,Mobile,1020,Success
9182,142,2023-07-17,3416.68,Debit,ATM,1016,Success
9183,169,2021-03-24,-362.07,Credit,Web,1009,Success
9184,17,2021-02-23,-3839.16,Credit,Mobile,1013,Success
9185,17,2022-01-20,-3748.25,Credit,Web,1018,Success
9186,123,2020-07-27,2431.92,Debit,Web,1024,Success
9187,9,2024-09-21,-1014.54,Credit,Mobile,1018,Success
9188,95,2024-08-28,2034.21,Debit,Web,1023,Success
9189,68,2024-10-19,1687.98,Debit,Web,1025,Success
9190,93,2020-06-03,-456.53,Credit,Mobile,1008,Success
9191,114,2021-07-27,2373.52,Debit,Mobile,1018,Success
9192,5,2021-09-18,2704.65,Debit,Mobile,1015,Success
9193,153,2021-06-19,4685.84,Debit,Web,1016,Success
9194,106,2022-11-26,-1274.87,Credit,ATM,1023,Success
9195,18,2023-03-04,-2186.36,Credit,Web,1010,Success
9196,38,2024-04-25,2963.56,Debit,Mobile,1025,Success
9197,108,2020-03-08,-4519.08,Credit,Web,1007,Success
9198,110,2025-06-12,-1001.37,Credit,Mobile,1016,Success
9199,179,2022-01-08,2870.17,Debit,Mobile,1016,Success
9200,59,2022-03-16,2512.49,Debit,Mobile,1014,Success
9201,158,2022-12-30,2912.95,Debit,Web,1026,Success
9202,111,2020-12-07,4903.76,Debit,Web,1010,Success
9203,82,2023-07-28,4439.86,Debit,Mobile,1015,Success
9204,179,2023-08-05,-2562.19,Credit,Web,1006,Success
9205,125,2024-07-08,-4409.18,Credit,ATM,1023,Success
9206,20,2021-11-21,-2657.66,Credit,Mobile,1017,Success
9207,93,2022-09-21,-2129.78,Credit,ATM,1012,Failed
9208,89,2023-04-20,1228.35,Debit,ATM,1010,Success
9209,83,2024-02-29,1707.65,Debit,Web,1018,Success
9210,60,2025-10-28,1274.53,Debit,Mobile,1004,Success
9211,175,2021-11-21,1153.87,Debit,Mobile,1011,Success
9212,22,2020-08-23,-1526.66,Credit,Web,1006,Success
9213,177,2022-11-15,4738.26,Debit,Mobile,1014,Success
9214,136,2025-10-01,4838.87,Debit,ATM,1007,Success
9215,110,2023-10-18,3561.95,Debit,Web,1026,Success
9216,9,2021-04-20,2506.26,Debit,Mobile,1020,Success
9217,140,2025-09-01,-3382.84,Credit,Mobile,1017,Success
9218,165,2024-04-07,4016.93,Debit,Mobile,1017,Success
9219,114,2020-01-04,4179.34,Debit,Mobile,1026,Success
9220,31,2020-12-30,-3824.0,Credit,Mobile,1021,Success
9221,28,2025-01-21,-186.88,Credit,Web,1006,Success
9222,35,2022-03-12,1238.64,Debit,Web,1003,Success
9223,132,2023-12-24,1348.98,Debit,Web,1004,Success
9224,72,2025-10-31,1454.03,Debit,Web,1015,Success
9225,76,2024-01-30,-1680.87,Credit,Web,1010,Success
9226,21,2020-06-24,-2668.57,Credit,Web,1003,Success
9227,13,2024-10-31,3615.96,Debit,ATM,1008,Success
9228,135,2024-11-15,-2920.71,Credit,Web,1009,Success
9229,12,2025-08-08,-4649.45,Credit,Web,1001,Success
9230,190,2024-05-18,1841.28,Debit,Mobile,1001,Success
9231,144,2023-09-25,3548.85,Debit,Mobile,1005,Success
9232,87,2025-12-06,-2573.64,Credit,Web,1008,Success
9233,7,2020-12-09,-240.64,Credit,Web,1022,Success
9234,75,2025-02-07,4510.67,Debit,Web,1000,Success
9235,111,2024-10-12,-2475.14,Credit,Mobile,1016,Success
9236,158,2025-03-05,1117.14,Debit,Mobile,1026,Success
9237,113,2021-02-16,3520.89,Debit,Mobile,1001,Success
9238,147,2023-05-11,3582.98,Debit,Web,1023,Success
9239,18,2020-05-22,1980.14,Debit,Mobile,1006,Success
9240,127,2020-01-03,-543.25,Credit,Mobile,1001,Success
9241,60,2020-01-11,4408.37,Debit,Web,1015,Success
9242,174,2024-05-23,3919.94,Debit,Mobile,1013,Success
9243,174,2022-05-13,-4711.42,Credit,Mobile,1014,Success
9244,2,2024-11-20,1541.45,Debit,ATM,1025,Success
9245,43,2022-07-28,2647.56,Debit,Web,1017,Success
9246,138,2020-12-15,-1878.93,Credit,Web,1026,Failed
9247,122,2022-09-05,-2722.85,Credit,Web,1018,Success
9248,153,2023-03-19,-1815.52,Credit,Mobile,1001,Success
9249,145,2021-08-27,595.14,Debit,Mobile,1013,Success
9250,11,2022-01-09,1756.96,Debit,ATM,1012,Failed
9251,109,2024-09-01,-3925.57,Credit,Web,1011,Success
9252,25,2022-07-15,-2955.32,Credit,Mobile,1005,Success
9253,123,2023-01-13,-2292.02,Credit,Web,1007,Success
9254,2,2023-04-30,1193.73,Debit,Web,1008,Success
9255,18,2022-03-14,-4379.92,Credit,Mobile,1012,Success
9256,189,2023-08-10,1786.85,Debit,Web,1005,Success
9257,116,2020-06-11,3557.6,Debit,Mobile,1006,Success
9258,114,2021-05-15,-3561.54,Credit,Mobile,1010,Success
9259,61,2024-02-22,-1900.66,Credit,Mobile,1003,Success
9260,140,2024-11-23,-2488.55,Credit,Web,1016,Success
9261,2,2023-09-02,-4194.56,Credit,Mobile,1009,Success
9262,52,2021-12-12,1021.97,Debit,Mobile,1005,Success
9263,155,2022-04-02,536.94,Debit,Mobile,1014,Success
9264,182,2024-03-24,3855.07,Debit,Mobile,1013,Success
9265,157,2020-10-30,4151.41,Debit,ATM,1017,Success
9266,76,2024-03-12,-3013.8,Credit,Web,1005,Success
9267,51,2023-12-21,-3409.4,Credit,ATM,1001,Success
9268,84,2024-06-10,3867.29,Debit,Mobile,1007,Success
9269,143,2020-09-09,-2657.54,Credit,Mobile,1022,Success
9270,153,2021-02-13,702.47,Debit,Mobile,1017,Success
9271,100,2021-07-06,1174.36,Debit,Web,1004,Success
9272,87,2020-12-09,3909.37,Debit,ATM,1011,Success
9273,15,2021-01-29,3603.16,Debit,ATM,1011,Success
9274,163,2023-12-10,-2501.95,Credit,Web,1006,Success
9275,167,2025-02-17,4594.54,Debit,ATM,1006,Success
9276,100,2021-07-08,4055.36,Debit,ATM,1015,Success
9277,106,2022-07-16,-1998.43,Credit,Mobile,1007,Success
9278,157,2020-09-22,3773.4,Debit,ATM,1022,Success
9279,77,2020-09-22,1358.98,Debit,Web,1009,Success
9280,178,2021-12-04,1077.72,Debit,ATM,1020,Success
9281,153,2021-07-16,-3877.54,Credit,Web,1007,Success
9282,15,2021-02-06,1785.78,Debit,Mobile,1025,Failed
9283,63,2023-02-07,790.29,Debit,Mobile,1014,Success
9284,45,2025-09-04,2743.1,Debit,ATM,1014,Success
9285,56,2021-05-16,153.26,Debit,Mobile,1001,Success
9286,188,2020-08-01,-3577.52,Credit,Web,1005,Success
9287,166,2023-04-22,4144.32,Debit,Web,1014,Success
9288,67,2025-09-21,3911.06,Debit,Mobile,1018,Success
9289,164,2024-11-10,-3626.53,Credit,Mobile,1012,Success
9290,9,2023-11-06,2433.89,Debit,ATM,1000,Success
9291,142,2020-03-29,1974.82,Debit,Web,1008,Success
9292,148,2022-06-30,4031.67,Debit,Mobile,1019,Success
9293,61,2023-02-03,-2464.57,Credit,Mobile,1024,Success
9294,31,2021-02-13,-1478.58,Credit,Mobile,1009,Success
9295,12,2025-02-20,-1564.98,Credit,Mobile,1023,Success
9296,55,2022-01-18,2478.92,Debit,Web,1021,Success
9297,86,2021-11-12,4435.37,Debit,Mobile,1018,Failed
9298,143,2020-12-26,3719.78,Debit,Web,1015,Success
9299,70,2021-09-25,-4728.85,Credit,Web,1026,Success
9300,33,2024-12-09,-4952.17,Credit,Web,1002,Success
9301,72,2025-07-13,4419.0,Debit,Web,1017,Success
9302,137,2021-11-11,-4909.68,Credit,Web,1002,Success
9303,105,2022-12-08,4726.98,Debit,Mobile,1002,Success
9304,42,2023-03-26,4509.47,Debit,Mobile,1026,Success
9305,26,2022-05-07,2797.63,Debit,Mobile,1012,Success
9306,76,2022-01-02,23.74,Debit,Mobile,1008,Success
9307,71,2020-08-28,3958.16,Debit,Mobile,1016,Success
9308,44,2025-04-18,-4029.05,Credit,Web,1003,Success
9309,75,2025-12-17,3716.54,Debit,Web,1002,Failed
9310,185,2025-05-11,-3600.39,Credit,Web,1015,Success
9311,119,2022-02-12,-4351.03,Credit,ATM,1012,Success
9312,124,2021-12-21,601.3,Debit,Mobile,1024,Success
9313,43,2022-06-06,-637.1,Credit,Mobile,1001,Success
9314,26,2022-06-01,-1526.02,Credit,Web,1025,Success
9315,178,2023-04-23,2262.41,Debit,Mobile,1017,Success
9316,186,2024-09-01,521.27,Debit,Mobile,1008,Success
9317,31,2022-12-14,-1253.74,Credit,ATM,1000,Success
9318,106,2024-08-14,2396.99,Debit,Web,1012,Success
9319,152,2025-11-01,-1183.11,Credit,Mobile,1020,Success
9320,146,2022-09-26,453.01,Debit,Mobile,1023,Success
9321,146,2025-06-15,1034.88,Debit,Web,1009,Failed
9322,21,2025-09-30,-2390.48,Credit,Mobile,1021,Success
9323,104,2025-05-05,4337.83,Debit,ATM,1011,Success
9324,57,2024-08-20,4802.65,Debit,Web,1002,Success
9325,19,2020-08-13,-3298.31,Credit,Mobile,1019,Success
9326,5,2020-08-27,3407.28,Debit,Web,1005,Success
9327,158,2021-12-26,4910.46,Debit,ATM,1003,Success
9328,52,2025-12-27,3655.99,Debit,ATM,1001,Success
9329,173,2024-06-06,4065.89,Debit,Web,1021,Success
9330,54,2024-12-08,1993.92,Debit,ATM,1006,Success
9331,107,2020-08-11,2333.22,Debit,ATM,1008,Success
9332,158,2024-05-27,1534.16,Debit,ATM,1012,Failed
9333,119,2024-12-16,-1379.68,Credit,Web,1002,Success
9334,119,2023-01-29,2930.15,Debit,Mobile,1017,Success
9335,39,2025-09-14,-4676.67,Credit,Mobile,1012,Success
9336,166,2025-07-21,2194.44,Debit,Web,1024,Success
9337,2,2023-07-07,745.76,Debit,ATM,1011,Success
9338,30,2022-04-17,3059.51,Debit,Web,1004,Success
9339,153,2022-12-29,4756.53,Debit,Web,1003,Success
9340,139,2023-07-22,1425.39,Debit,Mobile,1001,Success
9341,160,2020-09-04,-3992.66,Credit,Mobile,1014,Success
9342,161,2022-04-13,-2325.08,Credit,Mobile,1008,Success
9343,177,2024-01-12,1583.32,Debit,Mobile,1010,Success
9344,177,2023-09-03,-4295.69,Credit,Web,1022,Success
9345,65,2025-03-02,1671.27,Debit,Mobile,1012,Success
9346,59,2025-07-23,3668.38,Debit,Web,1023,Success
9347,104,2021-02-21,-1699.42,Credit,Mobile,1017,Success
9348,88,2025-03-30,4076.79,Debit,Mobile,1010,Success
9349,127,2024-10-10,-576.4,Credit,Mobile,1001,Success
9350,112,2020-12-08,543.49,Debit,Mobile,1000,Success
9351,5,2023-09-16,-4299.63,Credit,Mobile,1019,Success
9352,192,2021-11-28,-311.79,Credit,Web,1026,Success
9353,133,2021-09-18,-2507.88,Credit,ATM,1005,Success
9354,4,2022-09-06,-1706.62,Credit,Web,1006,Success
9355,170,2021-04-16,-4742.89,Credit,Web,1016,Success
9356,46,2025-03-04,1559.91,Debit,Mobile,1024,Success
9357,75,2022-11-24,2836.22,Debit,Mobile,1020,Success
9358,57,2024-10-16,-3447.62,Credit,Mobile,1011,Success
9359,111,2022-07-23,-512.45,Credit,Mobile,1005,Success
9360,11,2022-08-29,113.79,Debit,Mobile,1018,Success
9361,174,2024-01-05,2335.89,Debit,Web,1002,Failed
9362,69,2021-10-06,1382.85,Debit,Mobile,1006,Failed
9363,13,2024-09-01,603.38,Debit,ATM,1014,Success
9364,39,2021-07-28,-1339.97,Credit,Mobile,1020,Success
9365,193,2024-02-06,-4649.3,Credit,ATM,1015,Success
9366,182,2020-11-24,-351.34,Credit,Web,1008,Success
9367,145,2022-06-02,2101.25,Debit,Mobile,1021,Success
9368,78,2024-09-06,1845.16,Debit,Mobile,1016,Success
9369,127,2023-03-11,-2870.31,Credit,Mobile,1011,Success
9370,107,2024-05-29,2646.01,Debit,Mobile,1015,Success
9371,79,2021-07-17,-2154.38,Credit,Mobile,1000,Failed
9372,15,2021-09-13,-3147.38,Credit,Web,1006,Success
9373,146,2022-05-20,3884.86,Debit,ATM,1011,Success
9374,100,2024-07-19,4332.27,Debit,Mobile,1009,Success
9375,154,2024-05-13,-4730.48,Credit,Web,1012,Success
9376,105,2021-09-04,3479.46,Debit,Mobile,1013,Success
9377,44,2022-08-05,4982.87,Debit,Mobile,1004,Success
9378,89,2024-06-17,-560.86,Credit,Mobile,1016,Success
9379,2,2022-07-01,1980.34,Debit,Web,1017,Success
9380,168,2021-12-08,2735.58,Debit,Mobile,1024,Success
9381,186,2023-10-23,3302.44,Debit,Mobile,1026,Success
9382,117,2025-11-17,2364.66,Debit,Web,1018,Success
9383,91,2025-05-22,3153.34,Debit,Mobile,1024,Success
9384,76,2020-10-14,4731.91,Debit,ATM,1018,Success
9385,108,2023-10-17,-3778.04,Credit,Mobile,1011,Success
9386,9,2023-06-16,4326.76,Debit,Mobile,1012,Success
9387,54,2023-12-29,2247.38,Debit,ATM,1010,Success
9388,87,2023-12-11,-2375.84,Credit,Web,1023,Success
9389,115,2020-07-07,421.57,Debit,Web,1007,Success
9390,4,2021-10-27,-646.39,Credit,Mobile,1002,Success
9391,85,2022-11-04,-837.31,Credit,Mobile,1007,Success
9392,8,2021-07-25,3178.36,Debit,ATM,1014,Success
9393,9,2023-03-15,3819.18,Debit,ATM,1008,Success
9394,67,2025-09-11,3288.73,Debit,Mobile,1017,Success
9395,79,2021-04-20,-3479.51,Credit,ATM,1015,Success
9396,51,2023-03-30,3385.72,Debit,Web,1006,Success
9397,135,2025-06-09,-201.32,Credit,Mobile,1011,Success
9398,78,2025-09-16,-2906.43,Credit,Web,1006,Success
9399,176,2025-04-18,-3835.05,Credit,ATM,1008,Success
9400,53,2022-12-24,4846.29,Debit,Mobile,1010,Success
9401,184,2024-10-09,2211.71,Debit,Web,1020,Success
9402,84,2021-09-25,1386.11,Debit,Mobile,1002,Success
9403,41,2022-09-16,163.06,Debit,Web,1011,Success
9404,77,2025-01-21,3950.3,Debit,Mobile,1013,Success
9405,79,2021-04-19,3247.04,Debit,Web,1014,Success
9406,49,2021-07-31,1551.42,Debit,Web,1006,Success
9407,71,2024-07-10,-4324.58,Credit,Mobile,1007,Success
9408,37,2020-09-10,3017.16,Debit,Mobile,1006,Success
9409,61,2025-09-29,4440.11,Debit,Mobile,1017,Success
9410,55,2022-03-16,-1069.68,Credit,Mobile,1001,Success
9411,106,2022-05-25,2262.93,Debit,Mobile,1023,Success
9412,150,2024-09-02,-1130.12,Credit,ATM,1020,Success
9413,170,2021-04-30,-2367.23,Credit,Web,1017,Success
